match_id,date,date_raw,time,home_team,away_team,home_score,away_score,venue,status,coverage,last_updated,tournament_id,competition,competition_id,country,continent,season,fixture_path,attendance,weather_temperature,weather_conditions
bvyl9ygj7z02qhwpaujjez9qs,2026-02-11,2026-02-11Z,20:00:00Z,Barracas Central Res.,River Plate Res.,,,,,1,2026-02-12T01:47:46Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bzg7tp1spu48asyrbh2ektafo,2026-02-11,2026-02-11Z,00:00:00Z,Boca Juniors Res.,Deportivo Riestra Res.,,,,,1,2026-02-11T03:27:43Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bvj2vvls1tbn1gdppo9kvxkpg,2026-02-10,2026-02-10Z,22:00:00Z,Gimnasia Mendoza Res.,Racing Club Res.,,,,,1,2026-02-11T01:00:48Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bz02kwe6c6uzebjgejxjbmal0,2026-02-10,2026-02-10Z,20:00:00Z,Ferro Carril Oeste Res.,Belgrano Res.,,,,,1,2026-02-10T23:21:14Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bx8yvhp13hvqde1zb191ae39w,2026-02-10,2026-02-10Z,20:00:00Z,Rosario Central Res.,Tigre Res.,,,,,1,2026-02-10T23:21:14Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bwtjf1q1apvj5ndklk0cluqdw,2026-02-10,2026-02-10Z,20:00:00Z,Banfield Res.,San Lorenzo Res.,,,,,1,2026-02-10T23:21:14Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bu5m833mns62scwgywmhvi9zo,2026-02-10,2026-02-10Z,20:00:00Z,Unión Res.,Aldosivi Res.,,,,,1,2026-02-10T23:21:14Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
btpw6pnzc1aj9dwsr5tiq15w4,2026-02-10,2026-02-10Z,20:00:00Z,Gimnasia La Plata Res.,Instituto Res.,,,,,1,2026-02-10T23:21:13Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bpln013hma3mrap19bongm39w,2026-02-06,2026-02-06Z,00:00:00Z,Central Córdoba SdE Res.,Quilmes Res.,,,,,1,2026-02-06T03:59:34Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bm1sjlc4jtam7q2offza54m50,2026-02-05,2026-02-05Z,23:00:00Z,River Plate Res.,Talleres de Córdoba Res.,,,,,1,2026-02-06T01:45:27Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
btahk52q3oirpa32ysbxoi1w4,2026-02-05,2026-02-05Z,20:00:00Z,Defensa y Justicia Res.,Estudiantes RC Res.,,,,,1,2026-02-05T22:41:29Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bqpj8ws2ds4eqo91joayvdv6c,2026-02-05,2026-02-05Z,20:00:00Z,Independiente Riva. Res.,Atlético Rafaela Res.,,,,,1,2026-02-05T22:41:29Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bq45zw9696qgyh9k3y6q46n10,2026-02-05,2026-02-05Z,20:00:00Z,San Martín San Juan Res.,Platense Res.,,,,,1,2026-02-05T22:41:29Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bnk1x9xqjwpug7yhkmepp3qj8,2026-02-05,2026-02-05Z,20:00:00Z,Argentinos Juniors Res.,Godoy Cruz Res.,,,,,1,2026-02-05T22:41:28Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bsa8dngrxt8iip4zc5yi4hclw,2026-02-04,2026-02-04Z,20:00:00Z,Lanús Res.,Ferro Carril Oeste Res.,,,,,1,2026-02-04T23:32:34Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
brqsooaqlpvw5z1tbg6ao42l0,2026-02-04,2026-02-04Z,20:00:00Z,Belgrano Res.,Boca Juniors Res.,,,,,1,2026-02-04T23:31:32Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bn1ty3l9xse3b47z7wdw5k3ys,2026-02-04,2026-02-04Z,20:00:00Z,Sarmiento Res.,Gimnasia Mendoza Res.,,,,,1,2026-02-04T23:30:22Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bmjmhbyx951x6qhwb4ci3hpg4,2026-02-04,2026-02-04Z,20:00:00Z,Racing Club Res.,Barracas Central Res.,,,,,1,2026-02-04T23:28:51Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bkxwjmcjezm6veifrb3mid8gk,2026-02-04,2026-02-04Z,20:00:00Z,Vélez Sársfield Res.,Banfield Res.,,,,,1,2026-02-04T23:26:44Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bka69sjqb88pu7okfjp7migic,2026-02-04,2026-02-04Z,20:00:00Z,Instituto Res.,Tigre Res.,,,,,1,2026-02-04T23:33:42Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bssg7kzaf9vyror68sfghqjh0,2026-02-03,2026-02-03Z,20:00:00Z,Newell's Old Boys Res.,Huracán Res.,,,,,1,2026-02-03T23:29:16Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
br8wk3uoshxbvlbloewk41btg,2026-02-03,2026-02-03Z,20:00:00Z,Deportivo Riestra Res.,Independiente Res.,,,,,1,2026-02-03T23:32:20Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bp2va86uqsk7bw8oz0nn6untg,2026-02-03,2026-02-03Z,20:00:00Z,Colón Res.,Estudiantes Res.,,,,,1,2026-02-03T23:25:47Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
boknlv12tw5bwtx29l8z2tzbo,2026-02-03,2026-02-03Z,20:00:00Z,Gimnasia La Plata Res.,Unión Res.,,,,,1,2026-02-03T23:33:01Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bo2a9sd48pufq394meqznf47o,2026-02-03,2026-02-03Z,20:00:00Z,Aldosivi Res.,Atlético Tucumán Res.,,,,,1,2026-02-03T23:30:31Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
bljavrr1ccrfzurbggm3fuyok,2026-02-03,2026-02-03Z,20:00:00Z,San Lorenzo Res.,Rosario Central Res.,,,,,1,2026-02-03T23:31:06Z,3trr1fkbng6fnagct7101bpck,Torneo Proyección,2f3fydvyjz2svhlc1eo3qflwd,Argentina,South America,2026,data\south_america\argentina\torneo_proyeccion\2f3fydvyjz2svhlc1eo3qflwd\2026\fixture.json,,,
