player_id,player_name,shirt_number,position,substitute,date_of_birth,date_of_birth_formatted,team,opponent,team_id,opponent_id,home_away,match_id,match_date,liga,peso_liga,minutes_played,rating,goals,assists,birth_year,age,is_u23
874729,Murilo,26.0,D,False,859420800.0,27/03/1997,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,90,7.2,1,0,1997,29,False
220833,Gustavo Gómez,15.0,D,False,736646400.0,06/05/1993,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,90,7.0,0,0,1993,33,False
881110,Joaquín Piquerez,22.0,D,False,903916800.0,24/08/1998,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,90,7.2,0,0,1998,28,False
285949,Andreas Pereira,8.0,M,False,820454400.0,01/01/1996,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,79,6.7,0,0,1996,30,False
840202,Marlon Freitas,17.0,M,False,796262400.0,27/03/1995,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,90,6.7,0,0,1995,31,False
844096,Jhon Arias,11.0,M,False,874800000.0,21/09/1997,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,79,6.4,0,1,1997,29,False
1094179,José López,42.0,M,False,976060800.0,06/12/2000,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,84,6.0,0,0,2000,26,False
986233,Mauricio,18.0,M,False,993168000.0,22/06/2001,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,65,6.6,0,0,2001,25,False
1150391,Vitor Roque,9.0,F,False,1109548800.0,28/02/2005,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,84,7.7,1,0,2005,21,True
152276,Felipe Anderson,7.0,M,True,734832000.0,15/04/1993,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,25,6.7,0,0,1993,33,False
331397,Lucas Evangelista,30.0,M,True,799718400.0,06/05/1995,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,11,6.5,0,0,1995,31,False
1835889,Allan,40.0,F,True,1082332800.0,19/04/2004,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,11,6.3,0,0,2004,22,True
973533,Emiliano Martínez,32.0,M,True,934848000.0,17/08/1999,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,13,6.5,0,0,1999,27,False
1015733,Ramón Sosa,19.0,F,True,936057600.0,31/08/1999,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,13,6.2,0,0,1999,27,False
1021716,Guilherme Vicentini Castellani,1.0,G,False,959212800.0,25/05/2000,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.7,0,0,2000,26,False
1016736,Thomás,2.0,D,False,881884800.0,12/12/1997,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.8,0,1,1997,29,False
1184837,Gustavo,3.0,D,False,1095984000.0,24/09/2004,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.4,0,0,2004,22,True
986127,Victor Luiz,4.0,D,False,860025600.0,03/04/1997,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.4,0,0,1997,29,False
1590414,Paulo Amorim,6.0,D,False,1090108800.0,18/07/2004,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.8,0,0,2004,22,True
1096967,Lucas Alisson,5.0,M,False,926553600.0,13/05/1999,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.6,0,0,1999,27,False
1391262,Guthierres Sales de Oliveira,11.0,M,False,990748800.0,25/05/2001,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,67,6.5,0,0,2001,25,False
2171946,Emmanuel de Andrade  Egydio de Souza,9.0,M,False,1162080000.0,29/10/2006,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,67,6.6,0,0,2006,20,True
880122,Elvis,8.0,M,False,824428800.0,16/02/1996,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.8,0,0,1996,30,False
2026435,Daniel Davi Simão Roque,10.0,M,False,1118793600.0,15/06/2005,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,8.7,2,0,2005,21,True
1021330,Matheus Sacramento,14.0,F,False,921283200.0,13/03/1999,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,48,7.7,1,1,1999,27,False
2214562,Thierry Hanry Praxedes Conti,23.0,M,True,1181692800.0,13/06/2007,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,52,7.0,1,0,2007,19,True
1588093,Jhonatas da Silva Carvalho,20.0,M,True,1100217600.0,12/11/2004,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,33,6.7,0,1,2004,22,True
1174549,Juan Kelsen,7.0,F,True,1016928000.0,24/03/2002,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,25,6.5,0,0,2002,24,False
2027888,Leonardo Gasco Silva Suzano,16.0,M,True,1109721600.0,02/03/2005,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,8,6.7,0,0,2005,21,True
1545982,Davi Castro,15.0,D,True,1051920000.0,03/05/2003,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,3,0.0,0,0,2003,23,True
1465494,Guilherme Zuconelli,1.0,G,False,958694400.0,19/05/2000,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,5.8,0,0,2000,26,False
1023593,Natan Masiero,2.0,D,False,1006819200.0,27/11/2001,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,6.7,0,1,2001,25,False
1186781,Luiz Felipe de Souza Soares,3.0,D,False,919728000.0,23/02/1999,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,6.3,0,0,1999,27,False
981693,Casagrande,15.0,D,False,926467200.0,12/05/1999,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,48,5.8,0,0,1999,27,False
1017674,Marcinho,6.0,D,False,954201600.0,28/03/2000,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,7.3,1,0,2000,26,False
1830597,Gustavo Nunes Migueis,26.0,M,False,1114128000.0,22/04/2005,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,62,6.5,0,0,2005,21,True
2026450,Guilherme da Silva Ramos,8.0,M,False,1127865600.0,28/09/2005,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,6.4,0,0,2005,21,True
345623,Fábio Bahia,5.0,M,False,436579200.0,02/11/1983,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,89,6.3,0,0,1983,43,False
1589352,Cauê Raphael de Souza Soares,13.0,M,False,1082937600.0,26/04/2004,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,80,6.7,0,0,2004,22,True
1634091,Matheo Laselva Lima,9.0,F,False,,,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,7.2,1,0,0,0,False
1105060,Inacio Neto,10.0,F,False,838080000.0,23/07/1996,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,90,7.1,0,0,1996,30,False
1465221,Kayo Soares,16.0,M,True,836870400.0,09/07/1996,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,52,6.4,0,0,1996,30,False
1609652,Wellington Batista Barbosa,11.0,M,True,797040000.0,05/04/1995,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,38,6.2,0,0,1995,31,False
1637198,Flavio dos Reis Frazão,22.0,M,True,1073174400.0,04/01/2004,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,20,6.0,0,0,2004,22,True
1637090,Guilherme Ferezin Guimaraes,17.0,M,True,1142812800.0,20/03/2006,EC São Bento,EC Santo André,6967,6966,away,15180161,07/03/2026,Paulista A2,0.65,11,6.2,0,0,2006,20,True
1174638,Léo Wall,1.0,G,False,956793600.0,27/04/2000,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,90,6.4,0,0,2000,26,False
870377,Felipe Rodrigues,22.0,D,False,815097600.0,31/10/1995,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,90,7.5,0,1,1995,31,False
1017000,Gustavo Medina,13.0,D,False,999820800.0,07/09/2001,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,90,6.8,0,0,2001,25,False
1174625,Zé Vitor,40.0,D,False,1023667200.0,10/06/2002,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,90,7.0,0,0,2002,24,False
1117470,Edson Lucas,6.0,D,False,964915200.0,30/07/2000,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,90,7.4,0,0,2000,26,False
870802,Ricardinho,5.0,M,False,606960000.0,27/03/1989,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,86,7.2,0,0,1989,37,False
1533964,Alencar,8.0,M,False,1028678400.0,07/08/2002,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,86,6.8,0,0,2002,24,False
1526993,Mateus Cantarelli Gall,17.0,M,False,1119312000.0,21/06/2005,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,50,6.5,0,0,2005,21,True
1214719,Antonio David Souza,20.0,M,False,1076198400.0,08/02/2004,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,50,6.5,0,0,2004,22,True
1465450,Vitor Barreto,11.0,M,False,954547200.0,01/04/2000,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,62,7.3,0,0,2000,26,False
1589395,Thiago Montelo Pereira,19.0,F,False,1106956800.0,29/01/2005,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,90,7.4,1,0,2005,21,True
2067560,Abner Eduardo Ramos dos Santos,32.0,M,True,1243296000.0,26/05/2009,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,52,6.7,0,0,2009,17,True
866851,Rafael Carrilho,18.0,M,True,789523200.0,08/01/1995,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,52,6.7,0,0,1995,31,False
1647596,Pedro Estevam,33.0,F,True,1104624000.0,02/01/2005,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,40,6.5,0,0,2005,21,True
1589491,Arthur Nether Schiling,23.0,M,True,1131321600.0,07/11/2005,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,16,7.0,0,0,2005,21,True
1631865,Raoni dos Santos Ramos,30.0,M,True,,,Ferroviária,CA Linense,35285,47503,home,15180168,07/03/2026,Paulista A2,0.65,16,6.6,0,0,0,0,False
1020283,Harrison,23.0,G,False,745632000.0,18/08/1993,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,6.7,0,0,1993,33,False
1631271,Kauê Leonardo,17.0,D,False,1113177600.0,11/04/2005,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,6.1,0,1,2005,21,True
1017618,Bruno Azevedo,14.0,D,False,906681600.0,25/09/1998,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,50,6.6,0,0,1998,28,False
1016927,Joanderson,3.0,D,False,915580800.0,06/01/1999,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,7.4,0,0,1999,27,False
1524156,João Vitor Gomes Lopes,4.0,D,False,1069459200.0,22/11/2003,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,6.5,0,0,2003,23,True
1469527,Rafael Soares,16.0,D,False,1104105600.0,27/12/2004,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,68,6.5,0,0,2004,22,True
878495,Vinicius Jau,11.0,M,False,891561600.0,03/04/1998,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,68,6.2,0,0,1998,28,False
871168,Rodolfo Potiguar,5.0,M,False,569980800.0,24/01/1988,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,50,6.6,0,0,1988,38,False
1199393,Caio Rafael,10.0,M,False,1087171200.0,14/06/2004,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,6.6,0,0,2004,22,True
870882,Emerson Carioca,25.0,F,False,818294400.0,07/12/1995,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,7.0,1,0,1995,31,False
1161038,Vinícius,22.0,F,False,936921600.0,10/09/1999,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,6.8,0,0,1999,27,False
1189875,Pedro Henrique da Rosa,2.0,D,True,1050278400.0,14/04/2003,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,52,6.3,0,0,2003,23,True
1046554,Figueiredo,20.0,M,True,1019692800.0,25/04/2002,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,52,6.4,0,0,2002,24,False
1170969,Talys,6.0,D,True,801100800.0,22/05/1995,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,34,6.6,0,0,1995,31,False
1016998,Lucas Vital,15.0,M,True,990403200.0,21/05/2001,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,34,6.7,0,0,2001,25,False
2033845,Daniel Bolt,13.0,D,True,1125878400.0,05/09/2005,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,1,0.0,0,0,2005,21,True
865372,Saulo,1.0,G,False,492480000.0,10/08/1985,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,90,7.2,0,0,1985,41,False
818536,Breno Santos,2.0,D,False,821923200.0,18/01/1996,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,90,5.8,0,0,1996,30,False
1105280,Robson,30.0,D,False,734054400.0,06/04/1993,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,88,6.9,0,0,1993,33,False
877549,Frazan,3.0,D,False,833932800.0,05/06/1996,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,90,6.7,0,0,1996,30,False
1018266,Mário Henrique,6.0,D,False,748915200.0,25/09/1993,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,90,6.2,0,0,1993,33,False
244087,Emerson Santos,31.0,M,False,699148800.0,27/02/1992,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,88,6.8,0,0,1992,34,False
1021725,Romarinho,35.0,M,False,772070400.0,20/06/1994,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,90,6.9,0,0,1994,32,False
840279,Rafael Oller,7.0,M,False,793584000.0,24/02/1995,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,65,6.5,0,0,1995,31,False
1016996,Claudinho,10.0,M,False,974505600.0,18/11/2000,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,90,6.9,0,1,2000,26,False
1117079,Marquinhos Brazion,32.0,M,False,963014400.0,08/07/2000,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,65,6.6,0,0,2000,26,False
