player_id,player_name,shirt_number,position,substitute,date_of_birth,date_of_birth_formatted,team,opponent,team_id,opponent_id,home_away,match_id,match_date,liga,peso_liga,minutes_played,rating,goals,assists,birth_year,age,is_u23,reap
1906068,Oscar David Segura Solís,21.0,M,False,24/12/2002,24/12/2002,Leones FC,Atlético Cali,89362.0,89372.0,away,15415174,03/03/2026,Colombia 2 Div,0.6,49,6.5,0,0,2002,24,False,0.0
1906152,Juan Sebastián Peña Bermúdez,15.0,M,False,04/07/1999,04/07/1999,Leones FC,Atlético Cali,89362.0,89372.0,away,15415174,03/03/2026,Colombia 2 Div,0.6,66,7.2,0,0,1999,27,False,0.0
1904871,Leyner David Palacios Cordoba,11.0,M,False,07/12/2003,07/12/2003,Leones FC,Atlético Cali,89362.0,89372.0,away,15415174,03/03/2026,Colombia 2 Div,0.6,90,6.7,0,0,2003,23,True,0.0
2260253,Dayan  Moreno,13.0,F,False,,,Leones FC,Atlético Cali,89362.0,89372.0,away,15415174,03/03/2026,Colombia 2 Div,0.6,66,6.6,0,0,0,0,False,0.0
1906061,Juan David Ruiz Córdoba,20.0,M,True,18/05/2005,18/05/2005,Leones FC,Atlético Cali,89362.0,89372.0,away,15415174,03/03/2026,Colombia 2 Div,0.6,51,6.8,0,0,2005,21,True,0.0
1933586,Camilo Andrés Gómez Fuentes,9.0,F,True,10/01/2002,10/01/2002,Leones FC,Atlético Cali,89362.0,89372.0,away,15415174,03/03/2026,Colombia 2 Div,0.6,34,6.7,0,0,2002,24,False,0.0
2076799,Luis Ceballos,10.0,M,True,22/08/2004,22/08/2004,Leones FC,Atlético Cali,89362.0,89372.0,away,15415174,03/03/2026,Colombia 2 Div,0.6,34,6.5,0,0,2004,22,True,0.0
2453430,Samuel Posada,26.0,M,True,,,Leones FC,Atlético Cali,89362.0,89372.0,away,15415174,03/03/2026,Colombia 2 Div,0.6,34,6.9,0,0,0,0,False,0.0
2199734,Nicolas Restrepo,18.0,D,True,,,Leones FC,Atlético Cali,89362.0,89372.0,away,15415174,03/03/2026,Colombia 2 Div,0.6,14,6.7,0,0,0,0,False,0.0
931709,Sebastián Guerra,1.0,G,False,08/01/2001,08/01/2001,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,90,6.7,0,0,2001,25,False,0.0
1831288,Edmilson Herazo,4.0,D,False,19/09/2008,19/09/2008,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,49,6.0,0,0,2008,18,True,0.0
2288872,Omar Cassiani,3.0,D,False,,,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,90,6.0,0,0,0,0,False,0.0
1899906,Miguel Agamez,16.0,D,False,15/05/2009,15/05/2009,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,49,6.9,0,0,2009,17,True,0.0
2452201,Jhon Alexander Riascos Cuero,35.0,D,False,17/04/2009,17/04/2009,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,49,6.1,0,0,2009,17,True,0.0
1906056,Javier Arturo Ortíz Fernández,10.0,M,False,16/04/2004,16/04/2004,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,84,6.8,0,0,2004,22,True,0.0
1899908,Philippe Oviedo,23.0,M,False,30/10/2007,30/10/2007,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,90,6.2,0,0,2007,19,True,0.0
1916250,Y Garcia,17.0,M,False,,,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,90,8.1,0,0,0,0,False,0.0
2196287,Alberto Orozco,21.0,M,False,,,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,84,6.8,0,0,0,0,False,0.0
2052685,Darwin Torres,7.0,M,False,15/06/2008,15/06/2008,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,90,6.9,0,0,2008,18,True,0.0
2196288,Cristian David Peñate Mercado,19.0,F,False,,,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,90,7.1,1,0,0,0,False,0.0
2199647,Fabian  Correa,27.0,D,True,,,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,51,6.3,0,0,0,0,False,0.0
1899899,Jhon Jarry Cortez Caldas,20.0,D,True,,,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,51,6.7,0,0,0,0,False,0.0
1909790,William Mosquera Borja,14.0,D,True,09/01/2005,09/01/2005,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,51,6.6,0,0,2005,21,True,0.0
2041204,Mohamed Bolivar,8.0,M,True,,,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,17,6.9,0,0,0,0,False,0.0
2441833,Sebastian Borja,15.0,M,True,,,Barranquilla FC,Unión Magdalena,89364.0,89376.0,home,15415177,04/03/2026,Colombia 2 Div,0.6,17,6.8,0,0,0,0,False,0.0
829963,Victor Cabezas,1.0,G,False,02/11/1997,02/11/1997,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,90,7.2,0,0,1997,29,False,0.0
1470050,Daniel Mera,3.0,D,False,21/12/1999,21/12/1999,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,90,6.8,0,1,1999,27,False,0.0
1906181,Freddy Enrique Molina Salcedo,18.0,D,False,01/01/2004,01/01/2004,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,90,7.1,0,0,2004,22,True,0.0
2183867,Jesus Peñaloza,5.0,D,False,01/08/2008,01/08/2008,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,90,7.3,0,0,2008,18,True,0.0
1562436,Juan Vásquez,20.0,D,False,02/06/1999,02/06/1999,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,90,7.1,0,0,1999,27,False,0.0
1414729,Jhon Lerma,27.0,M,False,01/01/2003,01/01/2003,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,78,6.4,0,0,2003,23,True,0.0
975077,Jimmy Congo,23.0,M,False,28/02/1999,28/02/1999,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,90,6.9,0,1,1999,27,False,0.0
1201151,José Mercado,10.0,M,False,21/08/2003,21/08/2003,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,83,6.9,0,0,2003,23,True,0.0
1836596,Gabriel Arrieta,17.0,M,False,14/01/2006,14/01/2006,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,78,6.6,0,0,2006,20,True,0.0
2172102,Cristian Iguarán,9.0,M,False,12/06/2005,12/06/2005,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,49,6.5,0,0,2005,21,True,0.0
1906041,Andrés Lorenzo Carreño Zambrano,7.0,F,False,05/05/2003,05/05/2003,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,90,9.1,3,0,2003,23,True,0.0
873789,Juan Diego Giraldo,22.0,M,True,20/07/1997,20/07/1997,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,51,6.3,0,0,1997,29,False,0.0
841082,Hugo Palacios,11.0,M,True,27/12/1996,27/12/1996,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,23,6.8,0,0,1996,30,False,0.0
1906109,Jhoan Alberto Pinto Gámez,14.0,M,True,22/07/2005,22/07/2005,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,23,6.5,0,0,2005,21,True,0.0
2441820,Oscar Daniel Surmay Vasquez,16.0,M,True,09/11/2006,09/11/2006,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,17,6.8,0,0,2006,20,True,0.0
2441821,David Manuel Mojica Heredia,12.0,G,True,,,Unión Magdalena,Barranquilla FC,89376.0,89364.0,away,15415177,04/03/2026,Colombia 2 Div,0.6,11,7.1,0,0,0,0,False,0.0
1139532,Jeison Méndez,22.0,G,False,20/08/2000,20/08/2000,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,90,7.6,0,0,2000,26,False,0.0
1065364,José Ampudia,27.0,D,False,29/03/2000,29/03/2000,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,90,6.2,0,0,2000,26,False,0.0
1904102,Jesús Rodríguez,21.0,D,False,26/02/2006,26/02/2006,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,48,6.7,0,0,2006,20,True,0.0
2087280,Dani Jose Ferrer,3.0,D,False,12/11/2006,12/11/2006,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,90,7.1,0,0,2006,20,True,0.0
2113985,Oscar Vivas,18.0,D,False,26/11/2005,26/11/2005,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,48,6.6,0,0,2005,21,True,0.0
2189028,Johan Murillo,31.0,D,False,09/11/2001,09/11/2001,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,90,6.8,0,0,2001,25,False,0.0
1174856,Jesús Díaz,5.0,M,False,14/05/2004,14/05/2004,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,90,6.3,0,0,2004,22,True,0.0
1904861,José Ordoñez,14.0,M,False,29/03/2004,29/03/2004,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,90,6.7,0,0,2004,22,True,0.0
1478287,David Villa,16.0,M,False,25/02/2002,25/02/2002,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,83,6.5,0,0,2002,24,False,0.0
1902547,Tomás Andrés Díaz Carabali,8.0,F,False,25/09/2005,25/09/2005,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,78,6.7,1,0,2005,21,True,0.0
1108985,Lucas Guillermo Farías,11.0,F,False,02/11/1994,02/11/1994,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,69,6.5,0,0,1994,32,False,0.0
2455148,Johan Sebastian Perdomo Mallungo,15.0,D,True,,,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,52,6.7,0,0,0,0,False,0.0
1906084,Heyder De Arco,34.0,D,True,03/07/2005,03/07/2005,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,52,6.5,0,0,2005,21,True,0.0
2165058,Johan sebastian Alegria lopez,20.0,F,True,11/08/2007,11/08/2007,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,31,6.4,0,0,2007,19,True,0.0
1902548,Maicol  Sequeda Arroyo,19.0,F,True,03/02/2003,03/02/2003,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,22,6.4,0,0,2003,23,True,0.0
107237,Sebastián Hernández,7.0,M,True,02/10/1986,02/10/1986,Independiente Yumbo,Bogotá FC,1166437.0,89352.0,home,15415176,05/03/2026,Colombia 2 Div,0.6,17,6.7,0,0,1986,40,False,0.0
1137867,Alejandro Aguilar,29.0,G,False,24/07/2004,24/07/2004,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,90,7.1,0,0,2004,22,True,0.0
2066124,Alejandro Restrepо,32.0,D,False,,,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,90,7.2,0,0,0,0,False,0.0
2008383,Juan Alberto Sanchez,5.0,D,False,21/01/2003,21/01/2003,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,90,7.1,0,0,2003,23,True,0.0
1831389,Sergio Díaz,3.0,D,False,13/05/2005,13/05/2005,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,59,6.5,0,0,2005,21,True,0.0
1906137,Juan Camilo Moreno Abadía,13.0,D,False,13/12/2001,13/12/2001,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,90,6.7,0,0,2001,25,False,0.0
1174174,Andrés Felipe Alfonso Ciprian,14.0,M,False,01/02/2005,01/02/2005,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,90,7.5,0,0,2005,21,True,0.0
1800730,Jafe Perez,33.0,M,False,30/01/2005,30/01/2005,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,90,7.0,0,0,2005,21,True,0.0
1175010,Kevin Castro,6.0,M,False,01/02/1999,01/02/1999,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,90,6.9,0,0,1999,27,False,0.0
1174901,Cristián Mosquera,7.0,M,False,06/12/2000,06/12/2000,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,69,6.8,0,0,2000,26,False,0.0
1900288,Brayan Castro,10.0,F,False,16/01/2002,16/01/2002,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,59,6.9,0,0,2002,24,False,0.0
2113396,Harold Sandoval,11.0,F,False,05/08/2001,05/08/2001,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,90,6.5,0,0,2001,25,False,0.0
1175044,Diego Castillo,99.0,F,True,30/09/1999,30/09/1999,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,41,6.5,0,0,1999,27,False,0.0
2456090,Stiven Canizalez,36.0,D,True,,,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,41,6.5,0,0,0,0,False,0.0
1980766,Brayan Johan Cuero Angulo,18.0,M,True,,,Bogotá FC,Independiente Yumbo,89352.0,1166437.0,away,15415176,05/03/2026,Colombia 2 Div,0.6,31,6.1,0,0,0,0,False,0.0
1388644,Andrés Tovar,88.0,G,False,25/03/2006,25/03/2006,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,90,7.1,0,0,2006,20,True,0.0
1465980,Steven Cuervo,15.0,D,False,21/08/2001,21/08/2001,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,90,6.8,0,0,2001,25,False,0.0
1414723,Jhon Gamboa,28.0,D,False,20/03/2001,20/03/2001,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,90,7.2,0,0,2001,25,False,0.0
1647753,Didier Palacios,2.0,D,False,03/06/2004,03/06/2004,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,90,7.5,0,0,2004,22,True,0.0
2063961,Emanuel Londoño,33.0,D,False,18/10/2005,18/10/2005,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,78,7.1,0,0,2005,21,True,0.0
941672,Edison López,21.0,M,False,20/10/1999,20/10/1999,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,90,7.4,0,0,1999,27,False,0.0
1113527,Julián Palacios,6.0,M,False,07/08/2003,07/08/2003,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,90,7.1,0,0,2003,23,True,0.0
926426,Stiwart Acuña,19.0,M,False,06/02/1999,06/02/1999,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,65,6.5,0,0,1999,27,False,0.0
1831399,Nilzo Ramírez,16.0,M,False,03/05/2005,03/05/2005,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,65,7.3,0,0,2005,21,True,0.0
2048967,Didier Dawson,7.0,M,False,10/10/2005,10/10/2005,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,87,7.2,0,1,2005,21,True,0.0
2442854,Miguel Angel Marulanda Ramirez,9.0,F,False,,,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,78,7.5,1,0,0,0,False,0.0
1388634,Rubio España,8.0,M,True,11/01/2004,11/01/2004,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,33,7.0,0,0,2004,22,True,0.0
1388637,Tomás Soto,13.0,M,True,12/10/2004,12/10/2004,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,33,6.3,0,0,2004,22,True,0.0
2125636,Juan Quejada,27.0,D,True,27/09/2006,27/09/2006,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,20,6.4,0,0,2006,20,True,0.0
825699,Jesus Hernandez,23.0,F,True,06/01/1993,06/01/1993,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,20,6.4,0,0,1993,33,False,0.0
1175146,Leandro Angulo,25.0,M,True,06/09/2001,06/09/2001,Envigado FC,Boca Juniors de Cali,6114.0,89366.0,home,15415178,05/03/2026,Colombia 2 Div,0.6,11,6.5,0,0,2001,25,False,0.0
1478215,Euler Obando,12.0,G,False,14/02/2002,14/02/2002,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,90,7.9,0,0,2002,24,False,0.0
2196228,Heiner Stiven Mosquera Arboleda,18.0,D,False,,,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,90,6.7,0,0,0,0,False,0.0
1906021,Milton Yasert Andrade Morán,20.0,D,False,20/04/2003,20/04/2003,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,90,7.0,0,0,2003,23,True,0.0
2494856,Juan Gabriel Montaño Rosales,2.0,D,False,24/05/1993,24/05/1993,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,90,7.3,0,0,1993,33,False,0.0
2042121,Didier Fabián Henao Beitar,11.0,D,False,09/03/2008,09/03/2008,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,68,7.0,0,0,2008,18,True,0.0
1175134,Hermes Angulo,5.0,M,False,16/05/2000,16/05/2000,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,90,6.8,0,0,2000,26,False,0.0
2223070,Camilo  Yepes,19.0,M,False,,,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,47,6.9,0,0,0,0,False,0.0
1906133,Luis Alberto Pérez Villar,6.0,M,False,25/04/2003,25/04/2003,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,90,6.6,0,0,2003,23,True,0.0
1977823,Harold Ortiz,26.0,M,False,11/03/2004,11/03/2004,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,90,6.5,0,0,2004,22,True,0.0
2453443,Pablo Urrutia,21.0,M,False,11/05/1999,11/05/1999,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,90,7.1,0,0,1999,27,False,0.0
311614,Juan Fernando Caicedo,9.0,F,False,13/07/1989,13/07/1989,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,85,6.5,0,0,1989,37,False,0.0
1478220,Jean Vallejo,8.0,M,True,13/03/2003,13/03/2003,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,51,6.7,0,0,2003,23,True,0.0
312306,Harold Reina,17.0,F,True,18/07/1990,18/07/1990,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,30,6.5,0,0,1990,36,False,0.0
2297447,Julian Vasco,25.0,M,True,,,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,13,6.4,0,0,0,0,False,0.0
2199645,Francisco Nagles,13.0,D,True,,,Boca Juniors de Cali,Envigado FC,89366.0,6114.0,away,15415178,05/03/2026,Colombia 2 Div,0.6,2,0.0,0,0,0,0,False,0.0
1125100,Jaime Mora,1.0,G,False,12/06/1997,12/06/1997,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,90,6.5,0,0,1997,29,False,0.0
1902433,Néstor Camilo Durán Rueda,3.0,D,False,11/12/2004,11/12/2004,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,90,6.5,0,0,2004,22,True,0.0
2048018,Juan Pablo García Habib,14.0,D,False,18/05/2005,18/05/2005,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,90,6.4,0,0,2005,21,True,0.0
1913838,Yeison Alejandro Castillo Caicedo,13.0,D,False,29/05/2006,29/05/2006,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,90,6.0,0,0,2006,20,True,0.0
2235280,Brandon Moreno Silva,23.0,M,False,,,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,9,6.5,0,0,0,0,False,0.0
1906080,Jorge Enrique Pérez Bohórquez,30.0,M,False,13/10/2006,13/10/2006,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,49,6.2,0,0,2006,20,True,0.0
2126508,Luis Alejandro Rangel Hernández,24.0,M,False,03/02/2003,03/02/2003,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,90,7.6,0,0,2003,23,True,0.0
1807595,Michell Perez,11.0,M,False,19/12/2004,19/12/2004,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,90,6.3,0,0,2004,22,True,0.0
1902425,Alex Santiago Segura Silva,25.0,F,False,10/04/2003,10/04/2003,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,49,6.8,0,0,2003,23,True,0.0
1653106,Santiago Rey Castellanos,9.0,F,False,10/09/2004,10/09/2004,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,74,6.4,0,0,2004,22,True,0.0
1829051,Duván Ruiz,6.0,F,False,14/05/2003,14/05/2003,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,63,6.9,0,0,2003,23,True,0.0
2048019,Harlem Salas,20.0,M,True,13/01/2000,13/01/2000,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,90,7.2,0,0,2000,26,False,0.0
1175065,Faiber Mendoza,10.0,M,True,25/04/2001,25/04/2001,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,52,7.5,1,0,2001,25,False,0.0
1906067,Juan David Guillen Sánchez,27.0,F,True,16/01/2006,16/01/2006,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,52,6.6,0,0,2006,20,True,0.0
1427847,Dilan Tapia,31.0,F,True,01/05/2003,01/05/2003,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,38,6.6,0,0,2003,23,True,0.0
1478327,Junior Garcia Yusty,8.0,F,True,01/09/2004,01/09/2004,Real Santander,Deportes Quindío,89358.0,6110.0,home,15415175,05/03/2026,Colombia 2 Div,0.6,27,6.7,0,0,2004,22,True,0.0
925369,Sergio Pabon,12.0,G,False,22/04/1996,22/04/1996,Deportes Quindío,Real Santander,6110.0,89358.0,away,15415175,05/03/2026,Colombia 2 Div,0.6,90,7.2,0,0,1996,30,False,0.0
2164872,Jaminson Ricar,17.0,D,False,11/09/2001,11/09/2001,Deportes Quindío,Real Santander,6110.0,89358.0,away,15415175,05/03/2026,Colombia 2 Div,0.6,54,5.6,0,0,2001,25,False,0.0
882747,Juan Ocampo,20.0,D,False,18/02/1999,18/02/1999,Deportes Quindío,Real Santander,6110.0,89358.0,away,15415175,05/03/2026,Colombia 2 Div,0.6,90,6.5,0,0,1999,27,False,0.0
2489186,Moran Mosquera    Luis Rodrigo,14.0,D,False,,,Deportes Quindío,Real Santander,6110.0,89358.0,away,15415175,05/03/2026,Colombia 2 Div,0.6,90,6.6,0,0,0,0,False,0.0
1385904,Rodrigo Marin,19.0,D,False,20/02/2001,20/02/2001,Deportes Quindío,Real Santander,6110.0,89358.0,away,15415175,05/03/2026,Colombia 2 Div,0.6,90,6.5,0,0,2001,25,False,0.0
1175148,Ronald Angulo,29.0,M,False,21/07/2001,21/07/2001,Deportes Quindío,Real Santander,6110.0,89358.0,away,15415175,05/03/2026,Colombia 2 Div,0.6,90,6.9,0,0,2001,25,False,0.0
2169675,Juan David Cordoba,21.0,M,False,,,Deportes Quindío,Real Santander,6110.0,89358.0,away,15415175,05/03/2026,Colombia 2 Div,0.6,71,6.7,0,0,0,0,False,0.0
