player_id,player_name,shirt_number,position,substitute,date_of_birth,team,opponent,team_id,opponent_id,home_away,match_id,match_date,liga,peso_liga,minutes_played,rating,goals,assists,birth_year,age,is_u23
922570,Luís Oyama,6,M,False,854582400,Grêmio Novorizontino,Palmeiras,135514,1963,home,15646622,09/03/2026,Paulista A1,0.9,88,6.9,0,0,1997,29,False
1101061,Leo Naldi,18,M,False,998092800,Grêmio Novorizontino,Palmeiras,135514,1963,home,15646622,09/03/2026,Paulista A1,0.9,90,6.8,0,0,2001,25,False
981746,Matheus Bianqui,17,M,False,886204800,Grêmio Novorizontino,Palmeiras,135514,1963,home,15646622,09/03/2026,Paulista A1,0.9,77,7.3,1,0,1998,28,False
1105078,Rômulo,10,M,False,1002412800,Grêmio Novorizontino,Palmeiras,135514,1963,home,15646622,09/03/2026,Paulista A1,0.9,81,6.1,0,0,2001,25,False
990160,Vinicius Paiva,16,M,False,983404800,Grêmio Novorizontino,Palmeiras,135514,1963,home,15646622,09/03/2026,Paulista A1,0.9,81,6.2,0,0,2001,25,False
850987,Robson,11,F,False,675561600,Grêmio Novorizontino,Palmeiras,135514,1963,home,15646622,09/03/2026,Paulista A1,0.9,90,6.1,0,0,1991,35,False
2440201,Alemão,21,D,True,1188691200,Grêmio Novorizontino,Palmeiras,135514,1963,home,15646622,09/03/2026,Paulista A1,0.9,13,7.1,0,0,2007,19,True
606612,Nicolas Careca,30,F,True,863913600,Grêmio Novorizontino,Palmeiras,135514,1963,home,15646622,09/03/2026,Paulista A1,0.9,13,7.0,0,0,1997,29,False
1836636,Tavinho,15,F,True,1090195200,Grêmio Novorizontino,Palmeiras,135514,1963,home,15646622,09/03/2026,Paulista A1,0.9,9,6.7,0,0,2004,22,True
293235,Christian Ortíz,8,F,True,714355200,Grêmio Novorizontino,Palmeiras,135514,1963,home,15646622,09/03/2026,Paulista A1,0.9,9,6.6,0,0,1992,34,False
1016874,Juninho,50,M,True,980208000,Grêmio Novorizontino,Palmeiras,135514,1963,home,15646622,09/03/2026,Paulista A1,0.9,9,6.5,0,0,2001,25,False
973738,Carlos Miguel,1,G,False,907891200,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,90,5.7,0,0,1998,28,False
984896,Khellven,12,D,False,983059200,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,90,6.7,0,0,2001,25,False
874729,Murilo,26,D,False,859420800,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,90,7.2,1,0,1997,29,False
220833,Gustavo Gómez,15,D,False,736646400,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,90,7.0,0,0,1993,33,False
881110,Joaquín Piquerez,22,D,False,903916800,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,90,7.2,0,0,1998,28,False
285949,Andreas Pereira,8,M,False,820454400,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,79,6.7,0,0,1996,30,False
840202,Marlon Freitas,17,M,False,796262400,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,90,6.7,0,0,1995,31,False
844096,Jhon Arias,11,M,False,874800000,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,79,6.4,0,1,1997,29,False
1094179,José López,42,M,False,976060800,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,84,6.0,0,0,2000,26,False
986233,Mauricio,18,M,False,993168000,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,65,6.6,0,0,2001,25,False
