player_id,player_name,team_name,liga,birth_year,date_of_birth,rating_promedio,partidos_total
1587899,Matheus Santos Novaes,No team,Paulista A2,2004,17/03/2004,6.959999999999999,5
2041502,Carlos Jhoanny Gómez García,Real Cundinamarca,Colombia 2 Div,2004,04/11/2004,6.957142857142857,7
1905722,Ary Garcia Lima,Azuriz,Paranaense,2003,29/09/2003,6.957142857142857,7
1459623,Japa,Cruzeiro,Mineiro,2004,02/01/2004,6.957142857142857,7
1808911,Santiago Agamez,Orsomarso SC,Colombia 2 Div,2005,14/03/2005,6.957142857142857,7
1478337,Luis Palacios,Tigres FC,Colombia 2 Div,2004,04/10/2004,6.957142857142857,7
1805515,Lucas Bueno Kosinski,Paraná Clube,Paranaense,2004,01/07/2004,6.95,8
1199473,Cadu,Goiás,Mineiro,2004,24/05/2004,6.95,2
1836073,Matheus Dias,Coritiba U20,Paranaense,2007,09/08/2007,6.95,2
1482431,Keny Arroyo,Cruzeiro,Mineiro,2006,14/02/2006,6.95,8
2027069,Amiston Lopes do Sousa Junior,Santo André U19,Paulista A2,2005,20/09/2005,6.95,2
2231192,Mateus Jose Iseppe,Atlético Mineiro,Mineiro,2006,02/05/2006,6.949999999999999,2
2075165,João Vitor Silva,Vasco da Gama U20,Carioca,2005,29/05/2005,6.949999999999999,2
1609538,Lucas Mazdiel Aruba Santos,Monte Azul,Paulista A2,2004,26/03/2004,6.944444444444445,9
2214562,Thierry Hanry Praxedes Conti,Santo André U20,Paulista A2,2007,13/06/2007,6.942857142857143,7
1067645,Luiz Guilherme,Inter de Limeira,Paulista A2,2004,19/03/2004,6.938461538461539,13
1170954,Victor Hugo,Atlético Mineiro,Mineiro,2004,11/05/2004,6.9375,8
2446053,Vitinho,Maricá FC,Carioca,2007,14/06/2007,6.933333333333334,3
2461844,Mateo Valencia Gómez,Atlético Nacional U20,Colombia 2 Div,2004,10/01/2004,6.933333333333334,3
1907757,Roger,Grêmio,Gaúcho,2008,29/04/2008,6.933333333333334,6
2039241,Vinicius Rodrigues Lira,Santos,Paulista A1,2007,12/10/2007,6.933333333333334,6
2027361,Filipi Gabriel Ferreira Januario,Ferroviária U20,Paulista A2,2007,03/04/2007,6.933333333333334,3
1444694,Cauan Barros,Vasco da Gama,Carioca,2004,06/05/2004,6.928571428571429,7
2183867,Jesus Peñaloza,Unión Magdalena,Colombia 2 Div,2008,01/08/2008,6.928571428571429,7
1906122,Stiven Moreno,Real Cundinamarca,Colombia 2 Div,2003,04/07/2003,6.928571428571429,7
1835889,Allan,Palmeiras,Paulista A1,2004,19/04/2004,6.927272727272728,11
1631803,Diogo Antônio,Zalaegerszegi TE,Baiano,2005,06/10/2005,6.925000000000001,4
2451049,Samuel Barco Maturana,Independiente Medellín U20,Colombia 2 Div,2005,09/03/2005,6.925,4
1647612,André Luiz,Corinthians,Paulista A1,2006,20/06/2006,6.925,8
1459625,Henrique Rodrigues,CA Linense,Paulista A2,2003,22/02/2003,6.923076923076923,13
1589395,Thiago Montelo Pereira,Ferroviária,Paulista A2,2005,29/01/2005,6.921428571428572,14
1645851,Luiz Gustavo,Juventus-SP,Paulista A2,2003,30/05/2003,6.92,10
2442336,Frey David Berrio Roqueme,Envigado FC,Colombia 2 Div,2007,02/02/2007,6.92,5
1176199,Válber Júnior,São Luiz,Gaúcho,2003,11/04/2003,6.92,5
2031382,Fredi Gomes,Bahia U20,Baiano,2006,23/05/2006,6.92,5
1807816,Román Gómez,Bahia,Baiano,2004,14/07/2004,6.92,5
1145106,Evertton Araujo,Flamengo,Carioca,2003,28/02/2003,6.916666666666667,6
1843325,Kadu Santos,Botafogo,Carioca,2005,16/08/2005,6.916666666666667,6
1201151,José Mercado,Unión Magdalena,Colombia 2 Div,2003,21/08/2003,6.914285714285714,7
1170913,Marcos Paulo,Juventude,Gaúcho,2003,18/01/2003,6.914285714285714,7
2042580,Alan Garcia,Independiente Yumbo,Colombia 2 Div,2007,08/08/2007,6.914285714285714,7
2172102,Cristian Iguarán,Unión Magdalena,Colombia 2 Div,2005,12/06/2005,6.914285714285714,7
1589381,Diogo Crispim,Lagarto FC,Baiano,2003,13/02/2003,6.9125,8
1863782,Cauã Tavares Cruz,Maringá FC,Paranaense,2004,24/04/2004,6.9125,8
2050427,Dell,Bahia,Baiano,2008,09/06/2008,6.911111111111111,9
1863185,David Martins,Bahia,Baiano,2007,14/09/2007,6.9,8
1634061,Haruna Hassan,Cascavel,Paranaense,2004,05/10/2004,6.9,5
2159969,Michael Fashanu,Madureira,Carioca,2005,07/07/2005,6.9,2
2126848,Kauã Cardoso da Silva,São José EC U20,Paulista A2,2008,18/06/2008,6.9,1
1124329,Tiago Cóser,Coritiba,Paranaense,2004,16/01/2004,6.9,5
1146865,William Hurtado,Envigado FC,Colombia 2 Div,2004,31/05/2004,6.9,2
1200730,Rodriguinho,Red Bull Bragantino,Paulista A1,2004,16/03/2004,6.9,2
1634176,Felipe Santos,Juventus-SP U20,Paulista A2,2005,21/10/2005,6.9,1
2440197,Arthur Longatto,Uberlândia EC,Mineiro,2005,31/05/2005,6.9,1
2175312,Ronald Rodallega,Internacional de Palmira,Colombia 2 Div,2008,05/02/2008,6.9,1
1588320,Diogo Batista de Souza,Coritiba U23,Paranaense,2003,29/08/2003,6.9,1
1652651,Edenilson,Vitória,Baiano,2005,17/06/2005,6.9,8
2442382,Ivan Henrique,Vitória U20,Baiano,2006,29/06/2006,6.9,2
2429936,Paulo Roberto,Coritiba U20,Paranaense,2005,20/05/2005,6.9,2
1868799,Gustavo de Sousa Marques,Fortaleza U17,Baiano,2007,16/01/2007,6.9,1
2027868,Benjamin Arhin,Internacional U20,Gaúcho,2006,28/05/2006,6.8999999999999995,3
1901095,Carlos Andres  Franco Bustillo,Internacional de Palmira,Colombia 2 Div,2004,18/01/2004,6.8999999999999995,7
2025513,Gean de Jesus Soares,Vitória U20,Baiano,2007,11/06/2007,6.8999999999999995,3
1516543,Igor França,Boavista,Carioca,2003,14/08/2003,6.8999999999999995,3
1464967,Ray,Juventude,Gaúcho,2004,31/08/2004,6.8999999999999995,3
1906097,Alejandro Jose Onate Zuniga,Real Cundinamarca,Colombia 2 Div,2003,29/10/2003,6.887499999999999,8
2063961,Emanuel Londoño,Envigado FC,Colombia 2 Div,2005,18/10/2005,6.883333333333333,6
1590414,Paulo Amorim,EC São Bernardo U20,Paulista A2,2004,18/07/2004,6.881818181818182,11
1900286,Nawer Julia Vargas Hernández,Bogotá FC,Colombia 2 Div,2004,05/11/2004,6.88,5
1066686,Jonathan Alecxander,Maringá FC,Paranaense,2003,12/02/2003,6.88,5
1618634,Freilin Moreno,Bogotá FC,Colombia 2 Div,2005,06/04/2005,6.88,5
1589600,Jefferson,Atlético Alagoinhas,Baiano,2003,30/09/2003,6.88,5
1130040,Lucas Belezi,Athletic Club,Paranaense,2003,08/05/2003,6.88,5
1587856,Lipe Gadol,Ituano,Paulista A2,2004,20/03/2004,6.877777777777777,9
2039310,Juan Jose Catano,Colombia U17,Colombia 2 Div,2008,21/05/2008,6.875,4
1587973,Luis Fernando Rossi Barreto,EC São Bento,Paulista A2,2003,07/04/2003,6.875,4
1173236,Guilherme Kayron,Nova Iguaçu,Carioca,2003,14/01/2003,6.875,4
1524156,João Vitor Gomes Lopes,CA Linense,Paulista A2,2003,22/11/2003,6.875,8
1199261,Breno Bidon,Corinthians,Paulista A1,2005,20/02/2005,6.875,8
2057372,Brandon Mejía,Tigres FC,Colombia 2 Div,2006,03/01/2006,6.875,8
1904102,Jesús Rodríguez,Independiente Yumbo,Colombia 2 Div,2006,26/02/2006,6.875,4
1977823,Harold Ortiz,Boca Juniors de Cali,Colombia 2 Div,2004,11/03/2004,6.874999999999999,8
2126508,Luis Alejandro Rangel Hernández,Real Santander,Colombia 2 Div,2003,03/02/2003,6.871428571428572,7
1485220,Gustavo Prado,Internacional,Gaúcho,2005,06/06/2005,6.866666666666667,3
2025563,Marcão Ramos da Silva,Clube Andraus Brasil,Paranaense,2004,26/09/2004,6.866666666666667,6
1805108,Erick Zapata,Patriotas Boyacá,Colombia 2 Div,2006,25/04/2006,6.866666666666667,3
1839558,Kener González,Internacional de Palmira,Colombia 2 Div,2005,05/10/2005,6.8625,8
1466463,Dyego,Tombense,Mineiro,2003,02/01/2003,6.8625,8
1197424,Dixon Vera,Athletic Club,Mineiro,2003,06/04/2003,6.859999999999999,5
2031365,Gabriel William,Ituano U20,Paulista A2,2007,15/03/2007,6.859999999999999,5
2044023,Eduardo Augusto de Oliveira,Ferroviária,Paulista A2,2007,01/04/2007,6.857142857142857,7
2444672,Enzo,Coritiba U20,Paranaense,2006,28/07/2006,6.8500000000000005,4
1835894,Wendell dos Santos Sacramento,Vitória U20,Baiano,2005,31/08/2005,6.85,2
1609919,Bernardo Valim,Botafogo U20,Carioca,2006,30/01/2006,6.85,2
1647579,Kaique Kenji,Cruzeiro,Mineiro,2006,30/01/2006,6.85,4
2112480,Paulo Roberto,Vitória U20,Baiano,2005,13/11/2005,6.85,2
1884803,Riquelme Felipe,Fluminense,Carioca,2007,13/03/2007,6.85,2
1113527,Julián Palacios,Envigado FC,Colombia 2 Div,2003,07/08/2003,6.85,4
988622,Matías Segovia,América Mineiro,Mineiro,2003,04/01/2003,6.85,4
1485293,Rafael Monteiro,Londrina,Paranaense,2004,14/02/2004,6.85,4
1647404,Gustavo Pereira,Jacuipense,Baiano,2005,04/07/2005,6.85,2
1589390,Thauan Willians,América Mineiro,Mineiro,2004,17/04/2004,6.844444444444445,9
1589422,Victor Araújo,Pouso Alegre FC,Mineiro,2004,11/02/2004,6.8428571428571425,7
1174856,Jesús Díaz,Independiente Yumbo,Colombia 2 Div,2004,14/05/2004,6.8428571428571425,7
1046496,Ian Luccas,Athletic Club,Mineiro,2003,11/02/2003,6.840000000000001,5
2020421,Reidiner Cairú,Monte Azul,Paulista A2,2004,24/04/2004,6.838461538461539,13
1591024,Luiz Henrique Lima da Silva,Novo Esporte Clube,Mineiro,2003,24/03/2003,6.8375,8
2018803,Edwin Cabezas,Real Cundinamarca,Colombia 2 Div,2005,27/04/2005,6.8375,8
1906021,Milton Yasert Andrade Morán,Boca Juniors de Cali,Colombia 2 Div,2003,20/04/2003,6.8375,8
1474396,Erik do Nascimento,Ferroviária,Paulista A2,2005,18/04/2005,6.833333333333333,3
1464653,Abner,Juventude,Gaúcho,2004,19/04/2004,6.833333333333333,3
2452197,Johan Grisales Obando,Orsomarso SC,Colombia 2 Div,2004,13/08/2004,6.833333333333333,3
1470929,João Ramos,São José EC,Paulista A2,2003,15/02/2003,6.8307692307692305,13
2443188,Vitor Mariano Severo,Monte Azul,Paulista A2,2005,29/01/2005,6.8307692307692305,13
1634224,Marquinhos,No team,Paranaense,2005,29/04/2005,6.828571428571428,7
1478220,Jean Vallejo,Boca Juniors de Cali,Colombia 2 Div,2003,13/03/2003,6.825,8
1106499,Weverson,Cuiabá,Gaúcho,2003,11/08/2003,6.825,4
1899906,Miguel Agamez,Barranquilla FC,Colombia 2 Div,2009,15/05/2009,6.825,4
1587853,Fellipinho,Boavista,Carioca,2004,13/05/2004,6.825,8
1633953,Hernandes,No team,Baiano,2005,11/03/2005,6.822222222222222,9
1588712,Gabriel Augusto,União Recreativa dos Trabalhadores,Mineiro,2004,25/05/2004,6.822222222222222,9
1485496,Paulinho,América Mineiro,Mineiro,2004,29/06/2004,6.822222222222222,9
1804713,Lucas Marezi,Athletico U20,Paranaense,2006,18/01/2006,6.82,5
1476943,Julián Rodríguez,Independiente Yumbo,Colombia 2 Div,2003,02/05/2003,6.816666666666666,6
1499920,Lucas Cruz,Nova Iguaçu,Carioca,2004,16/05/2004,6.816666666666666,12
1482354,Dudu,Athletico,Paranaense,2006,01/01/2006,6.816666666666666,6
1589800,Lucas Alvim Vicente da Silva,No team,Paulista A2,2004,06/04/2004,6.8133333333333335,15
1465466,Felipe Vieira Dias,Independente São Joseense,Paranaense,2003,01/08/2003,6.8125,8
2042121,Didier Fabián Henao Beitar,Boca Juniors de Cali,Colombia 2 Div,2008,09/03/2008,6.8125,8
2045720,Wallace,Maringá FC,Mineiro,2004,24/09/2004,6.8125,8
1546702,Allan Passos dos Santos,Monte Azul,Paulista A2,2004,11/06/2004,6.800000000000001,13
1633529,Breno Eduardo Liborge,Mauaense,Baiano,2004,02/06/2004,6.8,1
1906109,Jhoan Alberto Pinto Gámez,Unión Magdalena,Colombia 2 Div,2005,22/07/2005,6.8,2
2048018,Juan Pablo García Habib,Real Santander,Colombia 2 Div,2005,18/05/2005,6.8,7
1125086,Yago Santos,América Mineiro,Mineiro,2003,03/04/2003,6.8,3
2025559,Nicolas Viana da Cruz,No team,Paulista A2,2006,09/03/2006,6.8,9
2171827,Juan Sebastián Ramírez,Deportes Quindío U20,Colombia 2 Div,2005,02/07/2005,6.8,4
2045286,Hiago Lucas,Guarany de Bagé,Gaúcho,2006,04/01/2006,6.8,1
1900285,Santiago Hoyos Quinayas,Boca Juniors de Cali,Colombia 2 Div,2004,24/09/2004,6.8,2
1632360,Cauê Nascimento Santos,Red Bull Bragantino U20,Paulista A1,2006,13/12/2006,6.8,4
1485603,Marcelinho Braz,Red Bull Bragantino,Paulista A1,2004,16/08/2004,6.8,3
2010540,Tiaguinho,Grêmio,Gaúcho,2008,02/02/2008,6.8,4
1174884,Deivi Barrios,Orsomarso SC,Colombia 2 Div,2004,30/03/2004,6.8,8
2464432,Juan Jeronimo Alba Quintero,Once Caldas U20,Colombia 2 Div,2005,23/04/2005,6.8,3
1485272,Felipe Longo,Corinthians,Paulista A1,2005,05/03/2005,6.8,1
1631654,Marlon Santos,Zalaegerszegi TE,Gaúcho,2005,11/01/2005,6.8,1
1634572,Jhonatan Garcia da Silva,Ferroviária U20,Paulista A2,2004,14/02/2004,6.8,3
1148441,Matheus Nunes,Caxias,Gaúcho,2003,05/05/2003,6.8,3
1631905,Paulo Sérgio,São Paulo,Paulista A1,2005,17/05/2005,6.8,1
1388936,Johan Muñoz,Leones FC,Colombia 2 Div,2004,22/07/2004,6.8,3
2014149,Vinícius Amaral,Novo Hamburgo,Gaúcho,2003,14/03/2003,6.8,1
1588706,Miguel Gonçalves Ribeiro,EC Santo André,Paulista A2,2005,28/11/2005,6.788888888888889,9
1463904,Gustavo Neves,Red Bull Bragantino,Paulista A1,2004,23/04/2004,6.785714285714286,7
2042381,Juan Camilo Cuero,Deportes Quindío,Colombia 2 Div,2008,18/11/2008,6.785714285714286,7
1804674,Elkin Muñoz,Juventus-SP,Paulista A2,2005,29/06/2005,6.7846153846153845,13
1175763,Jairo Junior Ditta Ruiz,Real Cartagena,Colombia 2 Div,2003,31/12/2003,6.779999999999999,5
1834741,Bruno Alberto dos Santos,Sertãozinho,Paulista A2,2005,30/08/2005,6.776923076923077,13
2036751,Welington Zarú,Bangu,Carioca,2004,18/10/2004,6.775,4
1901813,Luis Gómez,Orsomarso SC,Colombia 2 Div,2004,27/04/2004,6.775,8
1631398,Matheus Galdino Silva,Itabirito FC,Mineiro,2005,03/03/2005,6.775,8
1922592,Joao Victor,Internacional U20,Gaúcho,2007,27/07/2007,6.771428571428571,7
1902546,Kevin David Hurtado Rivas,Deportes Quindío,Colombia 2 Div,2005,28/06/2005,6.771428571428571,7
1146875,Ronaldo Royero,Atlético Cali,Colombia 2 Div,2004,11/10/2004,6.771428571428571,7
1883287,Caio Joshua,Flamengo U20,Carioca,2007,25/05/2007,6.766666666666667,3
1106779,Matheus Martins,Botafogo,Carioca,2003,16/07/2003,6.766666666666667,6
1634135,Ibson,Cianorte,Paranaense,2004,17/03/2004,6.766666666666667,6
2028289,Caio Valle,Botafogo,Carioca,2007,11/10/2007,6.766666666666667,6
1386047,Jean Carlos,Osasco Sporting,Paulista A2,2004,08/02/2004,6.763636363636365,11
1148453,Filipe Claudino,Madureira,Carioca,2003,12/10/2003,6.76,5
1587979,Lawan,Botafogo-PB,Baiano,2005,25/05/2005,6.76,5
1628438,Alexander Carabalí,Patriotas Boyacá,Colombia 2 Div,2004,22/05/2004,6.76,5
1400331,João Tavares,Londrina,Paranaense,2004,23/02/2004,6.76,10
2167687,Eriky Flávio Nascimento Vieira,Galo Maringá,Paranaense,2005,11/07/2005,6.757142857142857,7
1708464,Iruan Lima Soares,Galo Maringá,Paranaense,2003,23/12/2003,6.757142857142857,7
1633871,Claudinho,Athletico U20,Paranaense,2005,26/10/2005,6.757142857142857,7
1485488,Yago Souza,América Mineiro,Mineiro,2006,11/02/2006,6.7555555555555555,9
1805526,Matheus Ploszaj Araujo,Clube Andraus Brasil,Paranaense,2005,22/10/2005,6.75,4
2122404,Sandro,Galícia U20,Baiano,2005,02/03/2005,6.75,6
1906075,Juan Camilo Romero Ternera,Atlético Huila,Colombia 2 Div,2005,15/06/2005,6.75,2
1179171,José Herrera,Red Bull Bragantino,Paulista A1,2003,16/04/2003,6.75,4
1899900,Sebastián Andrés Caballero Sarmiento,Barranquilla FC,Colombia 2 Div,2006,12/02/2006,6.75,2
995288,Kauã,Guarani,Paulista A1,2003,02/09/2003,6.75,4
1393308,Rubén Lezcano,Olimpia,Carioca,2004,09/02/2004,6.75,2
1859736,Javier Villamil,Tigres FC,Colombia 2 Div,2005,16/02/2005,6.75,2
1652635,Felipe Cardoso,Náutico,Baiano,2003,04/03/2003,6.75,2
1388634,Rubio España,Envigado FC,Colombia 2 Div,2004,11/01/2004,6.75,6
2113985,Oscar Vivas,Independiente Juniors,Colombia 2 Div,2005,26/11/2005,6.75,6
1214719,Antonio David Souza,Ferroviária,Paulista A2,2004,08/02/2004,6.745454545454546,11
1122737,Joaquín Lavega,Coritiba,Paranaense,2005,03/02/2005,6.742857142857143,7
1906127,Kevin Estiven Mosquera Urrutia,Tigres FC,Colombia 2 Div,2004,07/04/2004,6.74,5
2025584,Carlos André,No team,Paulista A2,2006,19/10/2006,6.74,10
2029365,Luan Andrey Da Silva Duarte,Vila Nova FC,Paulista A2,2006,04/08/2006,6.74,5
1906081,Leider Montaño,Pumas Tabasco,Colombia 2 Div,2004,11/04/2004,6.74,5
1199393,Caio Rafael,CA Linense,Paulista A2,2004,14/06/2004,6.738461538461538,13
1615047,Jhon Barreiro,Deportivo Cali,Colombia 2 Div,2005,24/06/2005,6.7375,8
1177364,Berê,Boavista,Carioca,2003,17/03/2003,6.7375,8
1871926,Yeiler Banguero,Orlando City B,Colombia 2 Div,2004,28/05/2004,6.7375,8
1871902,Felipe Guimarães,Coritiba,Paranaense,2004,08/04/2004,6.733333333333333,6
1864296,Vitor Gonçalves Tissi,Coritiba U20,Paranaense,2007,22/04/2007,6.733333333333333,3
2040078,Eli Junior,Galo Maringá,Paranaense,2004,23/03/2004,6.733333333333333,6
1485471,Eduardo Freire,Athletic Club U20,Mineiro,2004,25/05/2004,6.733333333333333,3
1807866,"Gustavo Silva do Espirito Santo ""Tapioca""",Cascavel,Paranaense,2006,04/07/2006,6.733333333333333,6
1177384,André Dhominique,Londrina,Paranaense,2003,07/10/2003,6.733333333333333,3
2162243,Lucca,São Paulo,Paulista A1,2007,14/06/2007,6.733333333333333,6
1902549,José David Montes Flórez,Atlético Huila,Colombia 2 Div,2004,04/12/2004,6.733333333333333,6
2214985,Everton de Aquino Felipe,Cruzeiro de Itaporanga U20,Baiano,2005,07/11/2005,6.733333333333333,3
1631240,Sorriso,Athletico U20,Paranaense,2006,15/04/2006,6.728571428571429,7
1635772,Diogo Riquelme,Athletico U20,Paranaense,2005,23/04/2005,6.728571428571429,7
1159656,Miguelito,Santos,Paulista A1,2004,25/04/2004,6.728571428571429,7
1510221,José Carlos,Ituano,Paulista A2,2004,09/01/2004,6.728571428571429,7
1589672,Daniel Nunes,Sampaio Corrêa-RJ,Carioca,2003,24/05/2003,6.7250000000000005,12
1177404,Facundo Bernal,Fluminense,Carioca,2003,21/08/2003,6.725,4
1411152,Kayke Ferrari,Corinthians,Paulista A1,2004,28/04/2004,6.725,4
1645835,Denis,Portuguesa,Paulista A1,2004,08/01/2004,6.725,4
1650031,Kauan Lindes,Athletic Club,Mineiro,2003,28/11/2003,6.725,8
1800319,João Vitor Oliveira,Tombense,Mineiro,2003,08/12/2003,6.722222222222222,9
2450986,Hector Manuel Long Mejia,Real Cartagena U20,Colombia 2 Div,2006,24/03/2006,6.720000000000001,5
1831389,Sergio Díaz,Bogotá FC,Colombia 2 Div,2005,13/05/2005,6.720000000000001,5
1106586,Garis Mina,Gualaceo SC,Paulista A2,2003,20/08/2003,6.716666666666666,6
2452201,Jhon Alexander Riascos Cuero,Barranquilla FC,Colombia 2 Div,2009,17/04/2009,6.716666666666666,6
1488519,Kauã da Silva,Votuporanguense,Paulista A2,2003,06/07/2003,6.7153846153846155,13
1463112,Henrique Torelli,EC Santo André,Paulista A2,2004,13/05/2004,6.7153846153846155,13
1587965,Vinicinho,Red Bull Bragantino,Paulista A1,2004,20/02/2004,6.714285714285714,7
1906080,Jorge Enrique Pérez Bohórquez,Real Santander,Colombia 2 Div,2006,13/10/2006,6.714285714285714,7
1899902,Jordan Barrera,Botafogo,Carioca,2006,11/04/2006,6.714285714285714,7
1588628,Victor Silva dos Reis,Ituano,Paulista A2,2004,06/04/2004,6.7125,8
1644830,Renê Sousa,Portuguesa,Paulista A1,2003,07/10/2003,6.7124999999999995,8
1587938,Mateus Peloggia,União Recreativa dos Trabalhadores,Mineiro,2003,19/05/2003,6.711111111111111,9
1830597,Gustavo Nunes Migueis,Só Fumaça FC,Paulista A2,2005,22/04/2005,6.709090909090909,11
1589352,Cauê Raphael de Souza Soares,EC São Bento,Paulista A2,2004,26/04/2004,6.708333333333333,12
2027073,Cleber Gomes  Castanho Junior,São Bento U20,Paulista A2,2006,09/05/2006,6.7,5
1802559,Thiago Azaf,Coritiba U20,Paranaense,2007,14/01/2007,6.7,2
1465984,Daniel Zapata,Envigado FC,Colombia 2 Div,2003,14/12/2003,6.7,1
2026368,Yuri Farias,EC Avenida,Gaúcho,2004,18/03/2004,6.7,5
1883366,Wanderson Junior de Souza,Flamengo U17,Carioca,2007,17/10/2007,6.7,1
1836052,Vitinho,Náutico,Mineiro,2004,18/02/2004,6.7,2
1609546,Fabrício Simões de Araujo,Bahia de Feira,Baiano,2003,20/06/2003,6.7,8
1647577,Nicolas Pontes,Cruzeiro U20,Mineiro,2006,14/01/2006,6.7,2
1856349,Pedro Cantarin Carrijo,Boavista U17,Carioca,2008,11/04/2008,6.7,1
1884646,Luis Pacheco,Palmeiras U17,Paulista A1,2008,02/02/2008,6.7,3
2125636,Juan Quejada,Envigado FC,Colombia 2 Div,2006,27/09/2006,6.7,3
1631679,Davi Duarte,Fluminense,Carioca,2004,26/04/2004,6.7,1
1906084,Heyder De Arco,Atlético Huila,Colombia 2 Div,2005,03/07/2005,6.7,3
2033906,Cauã Medeiros Araujo,Athletic Club,Mineiro,2004,20/10/2004,6.7,1
1895377,Gabriel Mec,Grêmio,Gaúcho,2008,11/04/2008,6.7,6
1106487,Victor Gabriel,Internacional,Gaúcho,2004,28/04/2004,6.7,6
2451713,Juan Camilo Quiñones Cuellar,America de Cali U20,Colombia 2 Div,2005,14/09/2005,6.7,6
2032838,Pablo,Internacional U20,Gaúcho,2006,01/07/2006,6.7,1
1388637,Tomás Soto,Envigado FC,Colombia 2 Div,2004,12/10/2004,6.7,3
1587971,Kauan Toledo,Botafogo U20,Carioca,2006,15/04/2006,6.7,4
2036003,Ghíven,São José-RS U20,Gaúcho,2004,07/04/2004,6.7,1
1106603,Agustín Giay,Palmeiras,Paulista A1,2004,16/01/2004,6.7,5
2027099,Henrique Miranda Quixabeira,No team,Paulista A2,2006,16/02/2006,6.7,4
2442343,Guilherme Inácio Cavalcante da Silva,Vitória U20,Baiano,2008,14/04/2008,6.7,1
1589436,Pedro Henrique,Betim Futebol,Mineiro,2003,09/12/2003,6.7,8
1830626,Kewen,Guarani,Paulista A1,2005,07/01/2005,6.7,4
1631901,Brian Carvalho,Independente São Joseense,Paranaense,2003,12/03/2003,6.699999999999999,2
1174857,Humberto García Redondo,Real Cartagena,Colombia 2 Div,2004,30/04/2004,6.699999999999999,2
1835793,Yago Noal,Internacional U20,Gaúcho,2007,05/02/2007,6.699999999999999,2
1589178,Kauhe Florentino Galdino,Cascavel,Paranaense,2005,09/09/2005,6.699999999999999,4
1888135,Kauan Moreira da Silva Rogerio,Goiás U17,Paulista A2,2007,12/11/2007,6.699999999999999,2
2184988,Fabinho Nascimento,EC União Suzano,Paulista A2,2004,18/06/2004,6.699999999999999,2
1891529,Favero,Grêmio Prudente,Paulista A2,2003,16/06/2003,6.688888888888889,9
1502080,Pedro Arthur,Pouso Alegre FC,Mineiro,2003,11/01/2003,6.6875,8
1916131,Dieguinho,Corinthians,Paulista A1,2007,16/09/2007,6.685714285714285,7
1047176,Dioran,Cianorte,Paranaense,2003,03/03/2003,6.685714285714285,7
1469527,Rafael Soares,CA Linense,Paulista A2,2004,27/12/2004,6.683333333333334,12
1906133,Luis Alberto Pérez Villar,Boca Juniors de Cali,Colombia 2 Div,2003,25/04/2003,6.683333333333334,6
1597267,Luighi Hanri,Palmeiras,Paulista A1,2006,30/04/2006,6.683333333333334,6
1651675,Diego Galo,Grêmio Novorizontino,Paulista A1,2005,04/09/2005,6.683333333333334,6
1896090,José Breno,Vitória U20,Baiano,2004,06/06/2004,6.68,5
1465574,Juan Farías,Patriotas Boyacá,Colombia 2 Div,2003,04/10/2003,6.68,5
2025531,Wanderson Papaterra Matos,Vitória U20,Baiano,2005,27/07/2005,6.68,5
1631906,Kauan de Jesus Santos,Carajás EC U20,Baiano,2005,21/02/2005,6.68,5
1631271,Kauê Leonardo,CA Linense,Paulista A2,2005,11/04/2005,6.678571428571429,14
1588093,Jhonatas da Silva Carvalho,Santo André U20,Paulista A2,2004,12/11/2004,6.677777777777778,9
1808042,Alexandre Pena,Pouso Alegre FC,Mineiro,2005,21/02/2005,6.677777777777778,9
1483339,Matheus Reis,Fluminense U17,Carioca,2007,02/04/2007,6.675,4
1883297,Douglas Costa Telles,Flamengo U17,Carioca,2007,01/06/2007,6.675,4
2029380,Gustavo Sciencia,Portuguesa,Paulista A1,2004,01/01/2004,6.675,4
1904861,José Ordoñez,Independiente Yumbo,Colombia 2 Div,2004,29/03/2004,6.675,8
1653106,Santiago Rey Castellanos,Pumas UNAM,Colombia 2 Div,2004,10/09/2004,6.671428571428572,7
1906067,Juan David Guillen Sánchez,Real Santander,Colombia 2 Div,2006,16/01/2006,6.671428571428572,7
1836778,Kauan Guilherme,Bangu,Carioca,2005,05/01/2005,6.671428571428572,7
1804703,Gustavo Walisson,EC São José,Gaúcho,2005,10/06/2005,6.666666666666667,3
1641124,JP,Vasco da Gama,Carioca,2005,19/04/2005,6.666666666666667,3
2455160,Santiago Saavedra,Atletico Grau Reserve,Colombia 2 Div,2007,01/01/2007,6.666666666666667,6
2031651,Pablo Lucio,Flamengo U20,Carioca,2007,01/04/2007,6.666666666666667,3
1485601,Iba Ly,Juventude,Gaúcho,2003,22/01/2003,6.666666666666667,6
1116665,Jefté,Palmeiras,Paulista A1,2003,21/12/2003,6.666666666666667,3
1901823,Erik Preciado Montano,Orsomarso SC,Colombia 2 Div,2004,25/01/2004,6.6625,8
2441835,Jaider Moreno Sinisterra,Deportivo Cali,Colombia 2 Div,2004,10/05/2004,6.6625,8
1587834,Vinicius Poz Villas Boas,Ituano U20,Paulista A2,2003,12/03/2003,6.659999999999999,10
1466780,Denilson,Ferroviária,Paulista A2,2003,26/07/2003,6.659999999999999,5
1634148,Luiz Gustavo,Bahia,Baiano,2006,12/04/2006,6.659999999999999,5
2030554,Isaías Pereira,Madureira,Carioca,2004,30/10/2004,6.659999999999999,5
2441803,Antoni César dos Santos de Jesus,Galícia,Baiano,2004,01/10/2004,6.6571428571428575,7
